in1.txt, 76, 62, 63, 81, 81, 66, 74, 58, 43, 68, 29, 4, 24, 97, 41, 78, 79, 73, 59, 28, 64, 25, 80, 25, 61, 87, 79, 18, 32, 75, 81, 68, 49, 43, 75, 12, 8, 31, 49, 67, 72, 24, 45, 82, 63, 40, 33, 48, 83, 49, 25, 21, 75, 26, 24, 91, 82, 33, 86, 23, 40, 47, 62, 19, 63, 63, 64, 38, 44, 35, 38, 46, 
in2.txt, 28, 52, 18, 15, 22, 61, 96, 13, 83, 81, 52, 62, 75, 52, 42, 16, 24, 82, 50, 68, 97, 29, 81, 62, 86, 96, 96, 37, 90, 54, 85, 91, 58, 62, 85, 58, 88, 39, 50, 24, 30, 84, 94, 18, 59, 44, 56, 24, 61, 20, 96, 53, 57, 61, 11, 35, 40, 37, 44, 64, 91, 69, 62, 7, 43, 29, 66, 51, 87, 70, 22, 14, 
in3.txt, 39, 53, 49, 75, 11, 97, 34, 5, 33, 93, 7, 23, 17, 53, 18, 52, 79, 67, 54, 27, 83, 39, 90, 67, 72, 57, 79, 57, 25, 67, 81, 17, 80, 60, 43, 63, 66, 56, 50, 42, 91, 47, 24, 14, 43, 49, 87, 42, 42, 60, 67, 83, 60, 22, 8, 41, 25, 37, 54, 38, 89, 14, 9, 96, 27, 76, 95, 36, 54, 50, 27, 75, 
in4.txt, 75, 100, 12, 40, 47, 33, 24, 75, 48, 68, 23, 17, 61, 98, 90, 57, 31, 74, 64, 49, 72, 49, 58, 14, 13, 16, 58, 13, 77, 56, 82, 44, 26, 14, 25, 46, 19, 32, 19, 38, 44, 92, 85, 65, 29, 86, 72, 29, 96, 69, 91, 38, 18, 67, 30, 32, 60, 51, 13, 10, 32, 7, 74, 21, 87, 9, 31, 7, 22, 37, 36, 41, 
in5.txt, 5, 29, 49, 53, 66, 55, 31, 33, 82, 63, 63, 41, 66, 45, 57, 37, 47, 96, 37, 80, 30, 71, 97, 29, 18, 26, 21, 18, 15, 93, 84, 51, 54, 64, 65, 56, 38, 25, 57, 52, 91, 51, 71, 44, 40, 93, 31, 93, 35, 26, 48, 51, 78, 69, 42, 52, 74, 75, 72, 64, 16, 68, 74, 57, 62, 64, 53, 78, 59, 45, 84, 78, 
in6.txt, 44, 38, 33, 3, 50, 53, 35, 85, 71, 27, 53, 70, 78, 77, 25, 15, 31, 46, 91, 47, 71, 17, 66, 51, 65, 55, 15, 36, 19, 98, 97, 67, 32, 20, 83, 72, 13, 70, 17, 11, 56, 63, 79, 56, 10, 16, 42, 7, 80, 60, 63, 47, 71, 47, 18, 8, 17, 23, 51, 33, 16, 96, 47, 66, 42, 14, 98, 53, 46, 81, 9, 30, 
in7.txt, 46, 6, 34, 19, 55, 47, 58, 26, 42, 71, 30, 72, 55, 33, 50, 18, 19, 92, 23, 57, 42, 36, 89, 85, 32, 82, 87, 27, 79, 7, 28, 68, 72, 88, 71, 60, 33, 97, 18, 31, 90, 70, 4, 13, 62, 64, 21, 64, 47, 42, 55, 47, 37, 53, 78, 74, 83, 54, 44, 41, 62, 53, 20, 38, 78, 57, 66, 41, 50, 91, 90, 41, 
in8.txt, 21, 44, 66, 89, 27, 96, 29, 15, 56, 12, 52, 77, 17, 58, 38, 59, 85, 68, 15, 77, 14, 86, 60, 36, 85, 54, 55, 63, 73, 32, 41, 57, 50, 7, 22, 56, 30, 18, 76, 55, 42, 18, 53, 48, 66, 16, 17, 99, 71, 85, 73, 39, 51, 86, 23, 51, 10, 42, 79, 48, 61, 82, 24, 47, 6, 46, 54, 15, 61, 46, 47, 58, 
in9.txt, 50, 92, 2, 53, 55, 18, 85, 61, 7, 55, 3, 14, 14, 30, 85, 59, 53, 29, 5, 83, 21, 30, 14, 91, 46, 84, 39, 12, 88, 68, 94, 4, 74, 90, 25, 89, 49, 77, 43, 64, 72, 8, 85, 63, 73, 10, 89, 38, 83, 19, 60, 2, 21, 37, 64, 12, 26, 68, 60, 73, 80, 24, 80, 17, 29, 36, 36, 46, 41, 5, 34, 72, 
