Stimulus 0, 0.636363636364, 0.363636363636, 0.363636363636, 0.636363636364, 0.363636363636, 0.454545454545, 0.363636363636, 0.363636363636, 0.636363636364, 0.636363636364, 0.181818181818, 0.636363636364, 0.363636363636, 0.636363636364, 0.636363636364, 0.363636363636, 0.181818181818, 0.181818181818, 0.636363636364, 0.636363636364, 0.181818181818, 0.636363636364, 0.454545454545, 0.454545454545, 0.454545454545, 0.454545454545, 0.454545454545, 0.363636363636, 0.363636363636, 0.636363636364, 0.363636363636, 0.363636363636, 0.363636363636, 0.363636363636, 0.363636363636, 0.636363636364, 0.181818181818, 0.454545454545, 0.636363636364, 0.636363636364, 0.636363636364, 0.454545454545, 0.636363636364, 0.363636363636, 0.636363636364, 0.454545454545, 0.636363636364, 0.454545454545, 0.636363636364, 0.181818181818, 0.363636363636, 0.181818181818, 0.363636363636, 0.636363636364, 0.636363636364, 0.454545454545, 0.363636363636, 0.636363636364, 0.454545454545, 0.181818181818, 0.363636363636, 0.181818181818, 0.545454545455, 0.454545454545, 0.636363636364, 0.181818181818, 0.636363636364, 0.363636363636, 0.363636363636, 0.636363636364, 0.363636363636, 0.636363636364
Stimulus 1, 0.4375, 0.375, 0.5625, 0.625, 0.375, 0.5625, 0.375, 0.5625, 0.4375, 0.4375, 0.1875, 0.4375, 0.375, 0.625, 0.625, 0.375, 0.1875, 0.1875, 0.4375, 0.4375, 0.1875, 0.4375, 0.5625, 0.5625, 0.5625, 0.5625, 0.5625, 0.375, 0.375, 0.4375, 0.5625, 0.5625, 0.375, 0.375, 0.375, 0.4375, 0.1875, 0.5625, 0.4375, 0.625, 0.4375, 0.5625, 0.4375, 0.375, 0.4375, 0.5625, 0.4375, 0.5625, 0.4375, 0.1875, 0.5625, 0.1875, 0.375, 0.4375, 0.625, 0.5625, 0.5625, 0.4375, 0.5625, 0.1875, 0.375, 0.1875, 0.4375, 0.5625, 0.4375, 0.1875, 0.4375, 0.375, 0.375, 0.4375, 0.375, 0.4375
Stimulus 2, 0.5, 0.375, 0.5, 0.625, 0.375, 0.5, 0.375, 0.5, 0.5, 0.5, 0.25, 0.5, 0.375, 0.625, 0.625, 0.375, 0.25, 0.25, 0.5, 0.5, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.375, 0.375, 0.5, 0.5, 0.5, 0.375, 0.375, 0.375, 0.5, 0.25, 0.5, 0.5, 0.625, 0.5, 0.5, 0.5, 0.375, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.5, 0.25, 0.375, 0.5, 0.625, 0.5, 0.5, 0.5, 0.5, 0.25, 0.375, 0.25, 0.5, 0.5, 0.5, 0.25, 0.5, 0.375, 0.375, 0.5, 0.375, 0.5
Stimulus 3, 0.375, 0.5, 0.625, 0.5, 0.5, 0.625, 0.5, 0.625, 0.375, 0.375, 0.375, 0.375, 0.5, 0.5, 0.5, 0.5, 0.375, 0.375, 0.375, 0.375, 0.375, 0.375, 0.625, 0.625, 0.625, 0.625, 0.625, 0.5, 0.5, 0.375, 0.625, 0.625, 0.5, 0.5, 0.5, 0.375, 0.375, 0.625, 0.375, 0.5, 0.375, 0.625, 0.375, 0.5, 0.375, 0.625, 0.375, 0.625, 0.375, 0.375, 0.625, 0.375, 0.5, 0.375, 0.5, 0.625, 0.625, 0.375, 0.625, 0.375, 0.5, 0.375, 0.375, 0.625, 0.375, 0.375, 0.375, 0.5, 0.5, 0.375, 0.5, 0.375
Stimulus 4, 0.5, 0.333333333333, 0.5, 0.666666666667, 0.333333333333, 0.666666666667, 0.333333333333, 0.5, 0.5, 0.5, 0.333333333333, 0.5, 0.333333333333, 0.666666666667, 0.666666666667, 0.333333333333, 0.333333333333, 0.333333333333, 0.5, 0.5, 0.333333333333, 0.5, 0.666666666667, 0.666666666667, 0.666666666667, 0.666666666667, 0.666666666667, 0.333333333333, 0.333333333333, 0.5, 0.5, 0.5, 0.333333333333, 0.333333333333, 0.333333333333, 0.5, 0.333333333333, 0.666666666667, 0.5, 0.666666666667, 0.5, 0.666666666667, 0.5, 0.333333333333, 0.5, 0.666666666667, 0.5, 0.666666666667, 0.5, 0.333333333333, 0.5, 0.333333333333, 0.333333333333, 0.5, 0.666666666667, 0.666666666667, 0.5, 0.5, 0.666666666667, 0.333333333333, 0.333333333333, 0.333333333333, 0.333333333333, 0.666666666667, 0.5, 0.333333333333, 0.5, 0.333333333333, 0.333333333333, 0.5, 0.333333333333, 0.5
Stimulus 5, 0.375, 0.5, 0.625, 0.5, 0.625, 0.625, 0.625, 0.625, 0.25, 0.25, 0.25, 0.25, 0.625, 0.375, 0.375, 0.625, 0.25, 0.375, 0.375, 0.375, 0.25, 0.25, 0.625, 0.5, 0.625, 0.625, 0.5, 0.625, 0.5, 0.25, 0.625, 0.625, 0.625, 0.625, 0.625, 0.375, 0.25, 0.5, 0.25, 0.5, 0.375, 0.5, 0.375, 0.625, 0.25, 0.5, 0.375, 0.625, 0.375, 0.375, 0.625, 0.375, 0.5, 0.375, 0.5, 0.5, 0.75, 0.25, 0.5, 0.375, 0.5, 0.375, 0.5, 0.625, 0.375, 0.375, 0.25, 0.5, 0.5, 0.25, 0.5, 0.25
Stimulus 6, 0.125, 0.375, 0.875, 0.625, 0.375, 0.875, 0.375, 0.875, 0.125, 0.125, 0.0, 0.125, 0.375, 0.625, 0.625, 0.375, 0.0, 0.0, 0.125, 0.125, 0.0, 0.125, 0.875, 0.875, 0.875, 0.875, 0.875, 0.375, 0.375, 0.125, 0.875, 0.875, 0.375, 0.375, 0.375, 0.125, 0.0, 0.875, 0.125, 0.625, 0.125, 0.875, 0.125, 0.375, 0.125, 0.875, 0.125, 0.875, 0.125, 0.0, 0.875, 0.0, 0.375, 0.125, 0.625, 0.875, 0.875, 0.125, 0.875, 0.0, 0.375, 0.0, 0.125, 0.875, 0.125, 0.0, 0.125, 0.375, 0.375, 0.125, 0.375, 0.125
Stimulus 7, 0.230769230769, 0.307692307692, 0.769230769231, 0.692307692308, 0.307692307692, 0.538461538462, 0.307692307692, 0.769230769231, 0.230769230769, 0.230769230769, 0.0769230769231, 0.230769230769, 0.307692307692, 0.692307692308, 0.692307692308, 0.307692307692, 0.0769230769231, 0.0769230769231, 0.230769230769, 0.230769230769, 0.0769230769231, 0.230769230769, 0.538461538462, 0.538461538462, 0.538461538462, 0.538461538462, 0.538461538462, 0.307692307692, 0.307692307692, 0.230769230769, 0.769230769231, 0.769230769231, 0.307692307692, 0.307692307692, 0.307692307692, 0.230769230769, 0.0769230769231, 0.538461538462, 0.230769230769, 0.692307692308, 0.230769230769, 0.538461538462, 0.230769230769, 0.307692307692, 0.230769230769, 0.538461538462, 0.230769230769, 0.538461538462, 0.230769230769, 0.0769230769231, 0.769230769231, 0.0769230769231, 0.307692307692, 0.230769230769, 0.692307692308, 0.538461538462, 0.769230769231, 0.230769230769, 0.538461538462, 0.0769230769231, 0.307692307692, 0.0769230769231, 0.461538461538, 0.538461538462, 0.230769230769, 0.0769230769231, 0.230769230769, 0.307692307692, 0.307692307692, 0.230769230769, 0.307692307692, 0.230769230769
Stimulus 8, 0.363636363636, 0.454545454545, 0.636363636364, 0.545454545455, 0.454545454545, 0.727272727273, 0.454545454545, 0.636363636364, 0.363636363636, 0.363636363636, 0.181818181818, 0.363636363636, 0.454545454545, 0.545454545455, 0.545454545455, 0.454545454545, 0.181818181818, 0.181818181818, 0.363636363636, 0.363636363636, 0.181818181818, 0.363636363636, 0.727272727273, 0.727272727273, 0.727272727273, 0.727272727273, 0.727272727273, 0.454545454545, 0.454545454545, 0.363636363636, 0.636363636364, 0.636363636364, 0.454545454545, 0.454545454545, 0.454545454545, 0.363636363636, 0.181818181818, 0.727272727273, 0.363636363636, 0.545454545455, 0.363636363636, 0.727272727273, 0.363636363636, 0.454545454545, 0.363636363636, 0.727272727273, 0.363636363636, 0.727272727273, 0.363636363636, 0.181818181818, 0.636363636364, 0.181818181818, 0.454545454545, 0.363636363636, 0.545454545455, 0.727272727273, 0.636363636364, 0.363636363636, 0.727272727273, 0.181818181818, 0.454545454545, 0.181818181818, 0.272727272727, 0.727272727273, 0.363636363636, 0.181818181818, 0.363636363636, 0.454545454545, 0.454545454545, 0.363636363636, 0.454545454545, 0.363636363636
